nr (1,1) (2,1) (3,1) (4,1) (1,2) (2,2) (3,2) (4,2) (1,3) (2,3) (3,3) (4,3) (1,4) (2,4) (3,4) (4,4) 
0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 
1 -1 -1 0 100 -1 -1 -20 38.6 -1 -1 -1 -1 -1 -1 -1 -1 
2 -1.99 -1.99 0 100 -1.99 -1.99 -9.2288 44.1242 -1.99 -1.99 -1.99 13.6916 -1.99 -1.99 -1.99 -1.99 
3 -2.9701 -2.9701 0 100 -2.9701 -2.9701 -5.8588 50.2396 -2.9701 -2.9701 1.68734 19.9486 -2.9701 -2.9701 -2.9701 3.23981 
4 -3.9404 -3.9404 0 100 -3.9404 -3.9404 -1.34405 54.5196 -3.9404 -2.09605 4.27745 25.3207 -3.9404 -3.9404 -0.098015 7.16991 
5 -4.901 -4.901 0 100 -4.901 -3.32507 2.46098 57.81 -4.17063 -1.64673 8.59872 29.3804 -4.901 -2.83164 3.08058 11.489 
6 -5.85199 -5.22792 0 100 -5.011 -1.97013 6.1775 60.3188 -4.5633 0.57655 12.2805 33.1726 -4.8156 -1.11017 7.0184 15.6879 
7 -6.27509 -5.0709 0 100 -4.87351 0.0648329 9.36825 62.4385 -3.69019 2.94823 16.0555 36.3858 -4.22516 1.6208 10.9442 19.7239 
8 -6.29967 -4.34408 0 100 -3.88949 2.07939 12.2765 64.2322 -2.53481 5.85862 19.4416 39.3007 -2.70902 4.69089 14.8296 23.4753 
9 -5.70143 -3.33776 0 100 -2.54138 4.31131 14.8562 65.8083 -0.639745 8.70963 22.6136 41.8824 -0.699824 8.00572 18.4747 26.9407 
10 -4.69103 -1.97736 0 100 -0.727671 6.47851 17.1886 67.1991 1.48638 11.6131 25.4847 44.2154 1.77241 11.2805 21.8717 30.109 
11 -3.26867 -0.415021 0 100 1.2966 8.66851 19.2848 68.4428 3.90909 14.3664 28.1102 46.3118 4.43492 14.4606 24.988 32.9975 
12 -1.5806 1.33868 0 100 3.50764 10.8018 21.1797 69.558 6.39134 17.001 30.4885 48.2067 7.20457 17.4569 27.8372 35.6219 
13 0.317174 3.20565 0 100 5.78087 13.0645 22.8904 70.5623 8.91392 19.4663 32.6479 49.9174 9.95091 20.2575 30.429 38.0033 
14 2.3355 5.21983 0 100 8.127 15.224 24.4376 71.4682 11.381 21.8252 34.6032 51.4646 12.6248 22.8478 32.7831 40.1618 
15 4.46223 7.27264 0 100 10.4421 17.3145 25.8365 72.2864 13.8617 24.0102 36.3745 52.8635 15.1775 25.25 34.9178 42.1171 
16 6.62033 9.34178 0 100 12.7329 19.2828 27.1021 73.0259 16.2582 26.046 37.978 54.1291 17.6236 27.4577 36.8522 43.8876 
17 8.78298 11.3767 0 100 14.9469 21.1452 28.247 73.6946 18.5433 27.9212 39.4295 55.274 19.9362 29.4841 38.6041 45.4905 
18 10.9064 13.3609 0 100 17.0625 22.8854 29.283 74.2994 20.6947 29.651 40.7433 56.31 22.1041 31.3366 40.1902 46.9413 
19 12.9642 15.27 0 100 19.0596 24.5064 30.2204 74.8467 22.7059 31.2383 41.9323 57.3073 24.1205 33.0286 41.626 48.2544 
20 14.9332 17.0901 0 100 20.9306 26.0065 31.0686 75.3595 24.5731 32.6931 43.0321 58.2547 25.9868 34.5712 42.9256 49.4605 
21 16.7994 18.8095 0 100 22.6713 27.3902 31.8503 75.844 26.2988 34.0323 44.0451 59.1404 27.7065 35.976 44.1158 50.5778 
22 18.5537 20.4224 0 100 24.2826 28.6697 32.5752 76.2989 27.8901 35.2616 44.9815 59.9669 29.2861 37.2623 45.2126 51.6151 
23 20.1918 21.9291 0 100 25.7713 29.8504 33.2487 76.7245 29.3534 36.3945 45.8499 60.7374 30.7372 38.4438 46.2272 52.5794 
24 21.7153 23.3307 0 100 27.1436 30.9412 33.8752 77.1219 30.699 37.4399 46.6564 61.4553 32.0706 39.533 47.1684 53.4766 
25 23.1275 24.6314 0 100 28.408 31.9488 34.4581 77.4925 31.9372 38.4067 47.4062 62.124 33.2976 40.5396 48.0427 54.3115 
26 24.4339 25.8361 0 100 29.5731 32.8803 35.0007 77.8379 33.078 39.3019 48.1039 62.7469 34.4284 41.472 48.8557 55.0887 
27 25.6412 26.9508 0 100 30.6476 33.742 35.5059 78.1596 34.1305 40.1317 48.7531 63.327 35.4723 42.3367 49.6121 55.8123 
28 26.7562 27.9816 0 100 31.6394 34.5397 35.9761 78.4593 35.1029 40.9016 49.3736 63.8671 36.4374 43.1395 50.3161 56.486 
29 27.7863 28.9349 0 100 32.556 35.2788 36.4188 78.7384 36.0025 41.6227 50.0415 64.3701 37.3307 43.8854 50.9763 57.1134 
30 28.7384 29.8166 0 100 33.4039 35.9681 36.8591 78.9984 36.8377 42.3282 50.6665 64.8386 38.1586 44.5825 51.6192 57.6975 
